#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NC_003210.1",2518971,2519879,"+",987392,,"lmo2447","NP_465970.1",302,"transcriptional regulator"
"chromosome","NC_003210.1",2519935,2520399,"-",987391,"smpB","lmo2448","NP_465971.1",154,"SsrA-binding protein"
"chromosome","NC_003210.1",2520415,2522796,"-",987390,,"lmo2449","NP_465972.1",793,"exoribonuclease RNase-R"
"chromosome","NC_003210.1",2522830,2523576,"-",987389,,"lmo2450","NP_465973.1",248,"carboxylesterase"
"chromosome","NC_003210.1",2523835,2524068,"-",987386,"secG","lmo2451","NP_465974.1",77,"preprotein translocase subunit SecG"
"chromosome","NC_003210.1",2524168,2524911,"-",987385,,"lmo2452","NP_465975.1",247,"carboxylesterase"
"chromosome","NC_003210.1",2525094,2525813,"-",987384,,"lmo2453","NP_465976.1",239,"epoxide hydrolase"
"chromosome","NC_003210.1",2525946,2526119,"-",987383,,"lmo2454","NP_465977.1",57,"hypothetical protein lmo2454"
"chromosome","NC_003210.1",2526222,2527514,"-",987382,"eno","lmo2455","NP_465978.1",430,"phosphopyruvate hydratase"
"chromosome","NC_003210.1",2527650,2529182,"-",987381,"pgm","lmo2456","NP_465979.1",510,"phosphoglyceromutase"
"chromosome","NC_003210.1",2529184,2529939,"-",987380,"tpiA","lmo2457","NP_465980.1",251,"triosephosphate isomerase"
"chromosome","NC_003210.1",2529985,2531175,"-",987378,"pgk","lmo2458","NP_465981.1",396,"phosphoglycerate kinase"
"chromosome","NC_003210.1",2531310,2532320,"-",987377,"gap","lmo2459","NP_465982.1",336,"glyceraldehyde-3-phosphate dehydrogenase"
"chromosome","NC_003210.1",2532352,2533398,"-",987376,,"lmo2460","NP_465983.1",348,"transcriptional regulator"
"chromosome","NC_003210.1",2533840,2535183,"-",987375,"sigL","lmo2461","NP_465984.1",447,"RNA polymerase factor sigma-54"
"chromosome","NC_003210.1",2535342,2536268,"-",987372,,"lmo2462","NP_465985.1",308,"dipeptidase"
"chromosome","NC_003210.1",2536347,2538581,"-",987371,,"lmo2463","NP_465986.1",744,"multidrug transporter"
"chromosome","NC_003210.1",2538588,2539196,"-",987370,,"lmo2464","NP_465987.1",202,"transcriptional regulator"
"chromosome","NC_003210.1",2539213,2539611,"-",987367,,"lmo2465","NP_465988.1",132,"hypothetical protein lmo2465"
"chromosome","NC_003210.1",2539838,2540173,"+",987366,,"lmo2466","NP_465989.1",111,"hypothetical protein lmo2466"
"chromosome","NC_003210.1",2540421,2541857,"-",987365,,"lmo2467","NP_465990.1",478,"chitin-binding protein"
"chromosome","NC_003210.1",2542014,2542610,"+",987364,"clpP","lmo2468","NP_465991.1",198,"ATP-dependent Clp protease proteolytic subunit"
"chromosome","NC_003210.1",2542658,2544049,"-",987361,,"lmo2469","NP_465992.1",463,"amino acid transporter"
"chromosome","NC_003210.1",2544267,2545433,"+",987359,,"lmo2470","NP_465993.1",388,"internalin"
"chromosome","NC_003210.1",2545487,2546503,"-",987354,,"lmo2471","NP_465994.1",338,"NADPH dehydrogenase"
"chromosome","NC_003210.1",2546530,2547501,"-",987353,,"lmo2472","NP_465995.1",323,"hypothetical protein lmo2472"
"chromosome","NC_003210.1",2547509,2548477,"-",987352,,"lmo2473","NP_465996.1",322,"hypothetical protein lmo2473"
"chromosome","NC_003210.1",2548479,2549354,"-",987349,,"lmo2474","NP_465997.1",291,"hypothetical protein lmo2474"
"chromosome","NC_003210.1",2549462,2551192,"-",987347,,"lmo2475","NP_465998.1",576,"phosphoglucomutase"
"chromosome","NC_003210.1",2551234,2552295,"-",987343,,"lmo2476","NP_465999.1",353,"aldose 1-epimerase"
"chromosome","NC_003210.1",2552312,2553295,"-",987341,"galE","lmo2477","NP_466000.1",327,"UDP-glucose 4-epimerase"
"chromosome","NC_003210.1",2553414,2554373,"-",987338,"trxB","lmo2478","NP_466001.1",319,"thioredoxin reductase"
"chromosome","NC_003210.1",2554452,2555927,"-",987336,,"lmo2479","NP_466002.1",491,"hypothetical protein lmo2479"
"chromosome","NC_003210.1",2556013,2556510,"-",987334,,"lmo2480","NP_466003.1",165,"acetyltransferase"
"chromosome","NC_003210.1",2556514,2557167,"-",987333,,"lmo2481","NP_466004.1",217,"pyrophosphatase PpaX"
"chromosome","NC_003210.1",2557211,2558044,"-",987331,"lgt","lmo2482","NP_466005.1",277,"prolipoprotein diacylglyceryl transferase"
"chromosome","NC_003210.1",2558130,2559068,"-",987330,,"lmo2483","NP_466006.1",312,"HPr kinase/phosphorylase"
"chromosome","NC_003210.1",2559255,2559608,"-",987328,,"lmo2484","NP_466007.1",117,"hypothetical protein lmo2484"
"chromosome","NC_003210.1",2559617,2559817,"-",987327,,"lmo2485","NP_466008.1",66,"hypothetical protein lmo2485"
"chromosome","NC_003210.1",2559841,2561052,"-",987324,,"lmo2486","NP_466009.1",403,"hypothetical protein lmo2486"
"chromosome","NC_003210.1",2561120,2562382,"-",987322,,"lmo2487","NP_466010.1",420,"hypothetical protein lmo2487"
"chromosome","NC_003210.1",2562591,2565461,"-",987320,"uvrA","lmo2488","NP_466011.1",956,"excinuclease ABC subunit A"
"chromosome","NC_003210.1",2565469,2567445,"-",987319,"uvrB","lmo2489","NP_466012.1",658,"excinuclease ABC subunit B"
"chromosome","NC_003210.1",2567696,2567935,"-",987317,,"lmo2490","NP_466013.1",79,"CsbA protein"
"chromosome","NC_003210.1",2567956,2568603,"-",987316,,"lmo2491","NP_466014.1",215,"hypothetical protein lmo2491"
"chromosome","NC_003210.1",2568625,2569011,"-",987892,,"lmo2492","NP_466015.1",128,"hypothetical protein lmo2492"
"chromosome","NC_003210.1",2569117,2569422,"-",987893,,"lmo2493","NP_466016.1",101,"ArsR family transcriptional regulator"
"chromosome","NC_003210.1",2569690,2570349,"-",987895,,"lmo2494","NP_466017.1",219,"PhoU family transcriptional regulator"
"chromosome","NC_003210.1",2570362,2571141,"-",987314,,"lmo2495","NP_466018.1",259,"phosphate ABC transporter ATP-binding protein"
"chromosome","NC_003210.1",2571156,2571971,"-",987313,,"lmo2496","NP_466019.1",271,"phosphate ABC transporter ATP-binding protein"
"chromosome","NC_003210.1",2571999,2572883,"-",987312,,"lmo2497","NP_466020.1",294,"phosphate ABC transporter permease"
"chromosome","NC_003210.1",2572880,2573803,"-",987897,,"lmo2498","NP_466021.1",307,"phosphate ABC transporter permease"
"chromosome","NC_003210.1",2573897,2574805,"-",987906,,"lmo2499","NP_466022.1",302,"phosphate ABC transporter substrate-binding protein"
"chromosome","NC_003210.1",2575061,2576836,"-",987900,"phoR","lmo2500","NP_466023.1",591,"two-component sensor histidine kinase"
"chromosome","NC_003210.1",2576836,2577546,"-",987904,"phoP","lmo2501","NP_466024.1",236,"two-component response phosphate regulator"
"chromosome","NC_003210.1",2577696,2578871,"-",987905,,"lmo2502","NP_466025.1",391,"hypothetical protein lmo2502"
"chromosome","NC_003210.1",2578899,2580347,"-",987903,,"lmo2503","NP_466026.1",482,"cardiolipin synthase"
"chromosome","NC_003210.1",2580470,2581780,"-",987901,,"lmo2504","NP_466027.1",436,"cell wall-binding protein"
"chromosome","NC_003210.1",2581900,2583105,"-",987309,"spl","lmo2505","NP_466028.1",401,"peptidoglycan lytic protein P45"
"chromosome","NC_003210.1",2583181,2584065,"-",987902,"ftsX","lmo2506","NP_466029.1",294,"cell division protein FtsX"
"chromosome","NC_003210.1",2584055,2584741,"-",987308,"ftsE","lmo2507","NP_466030.1",228,"cell division protein FtsE"
"chromosome","NC_003210.1",2585245,2586108,"-",984634,,"lmo2508","NP_466031.1",287,"hypothetical protein lmo2508"
"chromosome","NC_003210.1",2586114,2587097,"-",986491,"prfB","lmo2509","NP_466032.1",327,"peptide chain release factor 2"
"chromosome","NC_003210.1",2587300,2589813,"-",985470,"secA","lmo2510","NP_466033.1",837,"preprotein translocase subunit SecA"
"chromosome","NC_003210.1",2590044,2590607,"-",986743,,"lmo2511","NP_466034.1",187,"hypothetical protein lmo2511"
"chromosome","NC_003210.1",2590802,2591458,"-",987303,"comFC","lmo2512","NP_466035.1",218,"competence protein ComFC"
"chromosome","NC_003210.1",2591451,2592770,"-",987745,"comFA","lmo2513","NP_466036.1",439,"competence protein comFA"
"chromosome","NC_003210.1",2592965,2593816,"-",985904,,"lmo2514","NP_466037.1",283,"hypothetical protein lmo2514"
"chromosome","NC_003210.1",2593837,2594523,"-",987300,,"lmo2515","NP_466038.1",228,"two-component response regulator DegU"
"chromosome","NC_003210.1",2594908,2595543,"+",987299,,"lmo2516","NP_466039.1",211,"hypothetical protein lmo2516"
"chromosome","NC_003210.1",2595485,2596090,"+",987297,,"lmo2517","NP_466040.1",201,"hypothetical protein lmo2517"
"chromosome","NC_003210.1",2596266,2597324,"+",984500,,"lmo2518","NP_466041.1",352,"LytR family transcriptional regulator"
"chromosome","NC_003210.1",2597363,2598415,"-",986488,,"lmo2519","NP_466042.1",350,"teichoic acid linkage unit synthesis protein"
"chromosome","NC_003210.1",2598423,2599547,"-",987296,,"lmo2520","NP_466043.1",374,"O-succinylbenzoate-CoA synthase"
"chromosome","NC_003210.1",2599548,2600282,"-",984554,,"lmo2521","NP_466044.1",244,"polyglycerol phosphate biosynthesis protein TagA"
"chromosome","NC_003210.1",2600408,2601241,"-",987898,,"lmo2522","NP_466045.1",277,"cell wall-binding protein"
"chromosome","NC_003210.1",2601632,2601997,"-",987294,,"lmo2523","NP_466046.1",121,"single-strand DNA-binding protein"
"chromosome","NC_003210.1",2602249,2602683,"-",987293,"fabZ","lmo2524","NP_466047.1",144,"(3R)-hydroxymyristoyl-ACP dehydratase"
"chromosome","NC_003210.1",2602705,2603700,"-",986838,"mbl","lmo2525","NP_466048.1",331,"rod shape-determining protein MreB"
"chromosome","NC_003210.1",2603863,2605155,"-",984514,"murA","lmo2526","NP_466049.1",430,"UDP-N-acetylglucosamine 1-carboxyvinyltransferase"
"chromosome","NC_003210.1",2605337,2605573,"-",987291,,"lmo2527","NP_466050.1",78,"hypothetical protein lmo2527"
"chromosome","NC_003210.1",2605697,2606101,"-",987290,"atpC","lmo2528","NP_466051.1",134,"ATP synthase F0F1 subunit epsilon"
"chromosome","NC_003210.1",2606123,2607544,"-",986860,"atpD","lmo2529","NP_466052.1",473,"ATP synthase F0F1 subunit beta"
"chromosome","NC_003210.1",2607605,2608477,"-",986487,"atpG","lmo2530","NP_466053.1",290,"ATP synthase F0F1 subunit gamma"
"chromosome","NC_003210.1",2608515,2610029,"-",986486,"atpA","lmo2531","NP_466054.1",504,"ATP synthase F0F1 subunit alpha"
"chromosome","NC_003210.1",2610056,2610595,"-",986758,"atpH","lmo2532","NP_466055.1",179,"ATP synthase F0F1 subunit delta"
"chromosome","NC_003210.1",2610592,2611104,"-",987284,"atpF","lmo2533","NP_466056.1",170,"ATP synthase F0F1 subunit B"
"chromosome","NC_003210.1",2611192,2611410,"-",987281,"atpE","lmo2534","NP_466057.1",72,"ATP synthase F0F1 subunit C"
"chromosome","NC_003210.1",2611482,2612198,"-",987279,"atpB","lmo2535","NP_466058.1",238,"ATP synthase F0F1 subunit A"
"chromosome","NC_003210.1",2612205,2612603,"-",986740,"atpI","lmo2536","NP_466059.1",132,"ATP synthase subunit I"
"chromosome","NC_003210.1",2612797,2612967,"-",16695804,,"lmo2536a","YP_008475642.1",56,"hypothetical protein lmo2536a"
"chromosome","NC_003210.1",2613435,2614574,"-",987487,,"lmo2537","NP_466060.1",379,"UDP-N-acetylglucosamine 2-epimerase"
"chromosome","NC_003210.1",2614692,2615321,"-",986484,"upp","lmo2538","NP_466061.1",209,"uracil phosphoribosyltransferase"
"chromosome","NC_003210.1",2615458,2616699,"-",986768,"glyA","lmo2539","NP_466062.1",413,"serine hydroxymethyltransferase"
"chromosome","NC_003210.1",2616835,2617242,"-",987277,,"lmo2540","NP_466063.1",135,"phosphatase"
"chromosome","NC_003210.1",2617239,2618276,"-",986761,,"lmo2541","NP_466064.1",345,"tRNA threonylcarbamoyladenosine biosynthesis protein"
"chromosome","NC_003210.1",2618577,2619428,"-",986635,,"lmo2542","NP_466065.1",283,"protoporphyrinogen oxidase"
"chromosome","NC_003210.1",2619415,2620491,"-",986736,"prfA","lmo2543","NP_466066.1",358,"peptide chain release factor 1"
"chromosome","NC_003210.1",2620514,2621089,"-",986601,,"lmo2544","NP_466067.1",191,"thymidine kinase"
"chromosome","NC_003210.1",2621201,2622067,"-",984754,"thrB","lmo2545","NP_466068.1",288,"homoserine kinase"
"chromosome","NC_003210.1",2622067,2623122,"-",986503,"thrC","lmo2546","NP_466069.1",351,"threonine synthase"
"chromosome","NC_003210.1",2623125,2624411,"-",987269,"hom","lmo2547","NP_466070.1",428,"homoserine dehydrogenase"
"chromosome","NC_003210.1",2624633,2624878,"-",987268,"rpmE2","lmo2548","NP_466071.1",81,"50S ribosomal protein L31"
"chromosome","NC_003210.1",2624980,2625417,"-",984958,"gtcA","lmo2549","NP_466072.1",145,"wall teichoic acid glycosylation protein GtcA"
"chromosome","NC_003210.1",2625414,2626361,"-",987266,,"lmo2550","NP_466073.1",315,"glycosyl transferase"
"chromosome","NC_003210.1",2626442,2627713,"-",987264,"rho","lmo2551","NP_466074.1",423,"transcription termination factor Rho"
"chromosome","NC_003210.1",2627816,2629087,"-",987263,"murZ","lmo2552","NP_466075.1",423,"UDP-N-acetylglucosamine 1-carboxyvinyltransferase"
"chromosome","NC_003210.1",2629208,2630278,"-",987259,,"lmo2553","NP_466076.1",356,"hypothetical protein lmo2553"
"chromosome","NC_003210.1",2630285,2631310,"-",987257,,"lmo2554","NP_466077.1",341,"galactosyltransferase"
"chromosome","NC_003210.1",2631303,2632586,"-",986734,,"lmo2555","NP_466078.1",427,"N-acetylglucosaminyl-phosphatidylinositol biosynthesis protein"
"chromosome","NC_003210.1",2632907,2633761,"-",986313,"fbaA","lmo2556","NP_466079.1",284,"fructose-1,6-bisphosphate aldolase"
"chromosome","NC_003210.1",2633930,2634850,"-",987255,,"lmo2557","NP_466080.1",306,"lipid kinase"
"chromosome","NC_003210.1",2635167,2637920,"+",987254,"ami","lmo2558","NP_466081.1",917,"autolysin, amidase"
"chromosome","NC_003210.1",2637964,2639562,"-",987251,"pyrG","lmo2559","NP_466082.1",532,"CTP synthetase"
"chromosome","NC_003210.1",2639930,2640466,"-",987250,,"lmo2560","NP_466083.1",178,"DNA-directed RNA polymerase subunit delta"
"chromosome","NC_003210.1",2640832,2642502,"-",984764,"argS","lmo2561","NP_466084.1",556,"arginyl-tRNA synthetase"
"chromosome","NC_003210.1",2642499,2642948,"-",987249,,"lmo2562","NP_466085.1",149,"hypothetical protein lmo2562"
"chromosome","NC_003210.1",2643026,2643679,"-",987248,,"lmo2563","NP_466086.1",217,"hypothetical protein lmo2563"
"chromosome","NC_003210.1",2643753,2643938,"+",987247,,"lmo2564","NP_466087.1",61,"4-oxalocrotonate isomerase"
"chromosome","NC_003210.1",2643973,2645295,"-",984565,,"lmo2565","NP_466088.1",440,"hypothetical protein lmo2565"
"chromosome","NC_003210.1",2645310,2646146,"-",984810,,"lmo2566","NP_466089.1",278,"hypothetical protein lmo2566"
"chromosome","NC_003210.1",2646464,2646664,"-",984546,,"lmo2567","NP_466090.1",66,"hypothetical protein lmo2567"
"chromosome","NC_003210.1",2646686,2647009,"-",987246,,"lmo2568","NP_466091.1",107,"hypothetical protein lmo2568"
"chromosome","NC_003210.1",2647164,2648825,"-",987245,,"lmo2569","NP_466092.1",553,"peptide ABC transporter substrate-binding protein"
"chromosome","NC_003210.1",2648960,2649574,"-",984821,,"lmo2570","NP_466093.1",204,"hypothetical protein lmo2570"
"chromosome","NC_003210.1",2649598,2650230,"-",987244,,"lmo2571","NP_466094.1",210,"nicotinamidase"
"chromosome","NC_003210.1",2650231,2650755,"-",985849,,"lmo2572","NP_466095.1",174,"dihydrofolate reductase subunit A"
"chromosome","NC_003210.1",2650758,2651756,"-",987242,,"lmo2573","NP_466096.1",332,"zinc-binding dehydrogenase"
"chromosome","NC_003210.1",2651853,2652125,"-",987241,,"lmo2574","NP_466097.1",90,"hypothetical protein lmo2574"
"chromosome","NC_003210.1",2652174,2653085,"-",986612,,"lmo2575","NP_466098.1",303,"cation transporter"
"chromosome","NC_003210.1",2653211,2657803,"-",986661,,"lmo2576","NP_466099.1",1530,"colossin A"
"chromosome","NC_003210.1",2658024,2658851,"-",987240,,"lmo2577","NP_466100.1",275,"hypothetical protein lmo2577"
"chromosome","NC_003210.1",2658966,2659841,"+",987239,,"lmo2578","NP_466101.1",291,"hypothetical protein lmo2578"
"chromosome","NC_003210.1",2659852,2660145,"+",987238,,"lmo2579","NP_466102.1",97,"hypothetical protein lmo2579"
"chromosome","NC_003210.1",2660178,2660339,"-",16695805,,"lmo2579a","YP_008475643.1",53,"hypothetical protein lmo2579a"
"chromosome","NC_003210.1",2660408,2661076,"-",987237,,"lmo2580","NP_466103.1",222,"ABC transporter ATP-binding protein"
"chromosome","NC_003210.1",2661076,2662164,"-",985386,,"lmo2581","NP_466104.1",362,"hypothetical protein lmo2581"
"chromosome","NC_003210.1",2662243,2663622,"-",985564,,"lmo2582","NP_466105.1",459,"histidine kinase"
"chromosome","NC_003210.1",2663619,2664296,"-",987235,,"lmo2583","NP_466106.1",225,"DNA-binding response regulator"
"chromosome","NC_003210.1",2664343,2665128,"-",987234,,"lmo2584","NP_466107.1",261,"formate dehydrogenase accessory protein"
"chromosome","NC_003210.1",2665190,2665666,"-",987233,,"lmo2585","NP_466108.1",158,"hypothetical protein lmo2585"
"chromosome","NC_003210.1",2665666,2668653,"-",987231,,"lmo2586","NP_466109.1",995,"formate dehydrogenase subunit alpha"
"chromosome","NC_003210.1",2669152,2669994,"+",987227,,"lmo2587","NP_466110.1",280,"hypothetical protein lmo2587"
"chromosome","NC_003210.1",2670042,2671523,"-",987224,,"lmo2588","NP_466111.1",493,"multidrug transporter"
"chromosome","NC_003210.1",2671624,2672511,"-",987223,,"lmo2589","NP_466112.1",295,"TetR family transcriptional regulator"
"chromosome","NC_003210.1",2678302,2679330,"-",985589,,"lmo2590","NP_466113.1",342,"ATP-binding protein"
"chromosome","NC_003210.1",2679599,2681125,"+",984569,,"lmo2591","NP_466114.1",508,"N-acetylmuramoyl-L-alanine amidase"
"chromosome","NC_003210.1",2681167,2682018,"-",987219,,"lmo2592","NP_466115.1",283,"aldo/keto reductase"
"chromosome","NC_003210.1",2682040,2682462,"-",987218,,"lmo2593","NP_466116.1",140,"MerR family transcriptional regulator"
"chromosome","NC_003210.1",2682584,2682943,"-",987217,,"lmo2594","NP_466117.1",119,"hypothetical protein lmo2594"
"chromosome","NC_003210.1",2683187,2684056,"+",986306,,"lmo2595","NP_466118.1",289,"hypothetical protein lmo2595"
"chromosome","NC_003210.1",2684251,2684643,"-",987216,"rpsI","lmo2596","NP_466119.1",130,"30S ribosomal protein S9"
"chromosome","NC_003210.1",2684665,2685102,"-",984622,"rplM","lmo2597","NP_466120.1",145,"50S ribosomal protein L13"
"chromosome","NC_003210.1",2685297,2686043,"-",986311,"truA","lmo2598","NP_466121.1",248,"tRNA pseudouridine synthase A"
"chromosome","NC_003210.1",2686049,2686846,"-",987215,,"lmo2599","NP_466122.1",265,"hypothetical protein lmo2599"
"chromosome","NC_003210.1",2686849,2687715,"-",986309,"cbiO","lmo2600","NP_466123.1",288,"cobalt ABC transporter ATP-binding subunit"
"chromosome","NC_003210.1",2687691,2688530,"-",987213,"cbiO","lmo2601","NP_466124.1",279,"cobalt ABC transporter ATP-binding protein"
"chromosome","NC_003210.1",2688661,2689323,"+",987211,,"lmo2602","NP_466125.1",220,"hypothetical protein lmo2602"
"chromosome","NC_003210.1",2689442,2690332,"+",987210,,"lmo2603","NP_466126.1",296,"hypothetical protein lmo2603"
"chromosome","NC_003210.1",2690371,2691465,"-",987206,,"lmo2604","NP_466127.1",364,"hypothetical protein lmo2604"
"chromosome","NC_003210.1",2691673,2692080,"-",987205,"rplQ","lmo2605","NP_466128.1",135,"50S ribosomal protein L17"
"chromosome","NC_003210.1",2692097,2693041,"-",984700,"rpoA","lmo2606","NP_466129.1",314,"DNA-directed RNA polymerase subunit alpha"
"chromosome","NC_003210.1",2693151,2693540,"-",985385,"rpsK","lmo2607","NP_466130.1",129,"30S ribosomal protein S11"
"chromosome","NC_003210.1",2693563,2693928,"-",984551,"rpsM","lmo2608","NP_466131.1",121,"30S ribosomal protein S13"
"chromosome","NC_003210.1",2693947,2694060,"-",985422,"rpmJ","lmo2609","NP_466132.1",37,"50S ribosomal protein L36"
"chromosome","NC_003210.1",2694164,2694382,"-",984951,"infA","lmo2610","NP_466133.1",72,"translation initiation factor IF-1"
"chromosome","NC_003210.1",2694769,2695416,"-",984533,"adk","lmo2611","NP_466134.1",215,"adenylate kinase"
"chromosome","NC_003210.1",2695476,2696771,"-",984663,"secY","lmo2612","NP_466135.1",431,"preprotein translocase subunit SecY"
"chromosome","NC_003210.1",2696771,2697211,"-",987200,"rplO","lmo2613","NP_466136.1",146,"50S ribosomal protein L15"
"chromosome","NC_003210.1",2697267,2697446,"-",987199,"rpmD","lmo2614","NP_466137.1",59,"50S ribosomal protein L30"
"chromosome","NC_003210.1",2697463,2697966,"-",987198,"rpsE","lmo2615","NP_466138.1",167,"30S ribosomal protein S5"
"chromosome","NC_003210.1",2697988,2698347,"-",987197,"rplR","lmo2616","NP_466139.1",119,"50S ribosomal protein L18"
"chromosome","NC_003210.1",2698387,2698923,"-",987196,"rplF","lmo2617","NP_466140.1",178,"50S ribosomal protein L6"
"chromosome","NC_003210.1",2698954,2699352,"-",987195,"rpsH","lmo2618","NP_466141.1",132,"30S ribosomal protein S8"
"chromosome","NC_003210.1",2699383,2699568,"-",987193,"rpsN","lmo2619","NP_466142.1",61,"30S ribosomal protein S14"
"chromosome","NC_003210.1",2699600,2700139,"-",987192,"rplE","lmo2620","NP_466143.1",179,"50S ribosomal protein L5"
"chromosome","NC_003210.1",2700166,2700477,"-",987191,"rplX","lmo2621","NP_466144.1",103,"50S ribosomal protein L24"
"chromosome","NC_003210.1",2700515,2700883,"-",987190,"rplN","lmo2622","NP_466145.1",122,"50S ribosomal protein L14"
"chromosome","NC_003210.1",2700963,2701226,"-",987189,"rpsQ","lmo2623","NP_466146.1",87,"30S ribosomal protein S17"
"chromosome","NC_003210.1",2701254,2701445,"-",987188,"rpmC","lmo2624","NP_466147.1",63,"50S ribosomal protein L29"
"chromosome","NC_003210.1",2701435,2701869,"-",985437,"rplP","lmo2625","NP_466148.1",144,"50S ribosomal protein L16"
"chromosome","NC_003210.1",2701872,2702528,"-",987185,"rpsC","lmo2626","NP_466149.1",218,"30S ribosomal protein S3"
"chromosome","NC_003210.1",2702532,2702888,"-",985550,"rplV","lmo2627","NP_466150.1",118,"50S ribosomal protein L22"
"chromosome","NC_003210.1",2702909,2703187,"-",984385,"rpsS","lmo2628","NP_466151.1",92,"30S ribosomal protein S19"
"chromosome","NC_003210.1",2703275,2704108,"-",985132,"rplB","lmo2629","NP_466152.1",277,"50S ribosomal protein L2"
"chromosome","NC_003210.1",2704149,2704433,"-",984375,"rplW","lmo2630","NP_466153.1",94,"50S ribosomal protein L23"
"chromosome","NC_003210.1",2704433,2705056,"-",987182,"rplD","lmo2631","NP_466154.1",207,"50S ribosomal protein L4"
"chromosome","NC_003210.1",2705082,2705711,"-",987181,"rplC","lmo2632","NP_466155.1",209,"50S ribosomal protein L3"
"chromosome","NC_003210.1",2705746,2706054,"-",987179,"rpsJ","lmo2633","NP_466156.1",102,"30S ribosomal protein S10"
"chromosome","NC_003210.1",2706415,2707215,"-",987178,,"lmo2634","NP_466157.1",266,"hypothetical protein lmo2634"
"chromosome","NC_003210.1",2707235,2708194,"-",987177,,"lmo2635","NP_466158.1",319,"1,4-dihydroxy-2-naphthoate octaprenyltransferase"
"chromosome","NC_003210.1",2708276,2709358,"-",987176,,"lmo2636","NP_466159.1",360,"hypothetical protein lmo2636"
"chromosome","NC_003210.1",2709522,2710421,"-",987175,,"lmo2637","NP_466160.1",299,"hypothetical protein lmo2637"
"chromosome","NC_003210.1",2710869,2712755,"+",986300,,"lmo2638","NP_466161.1",628,"NADH dehydrogenase"
"chromosome","NC_003210.1",2712931,2713365,"+",984401,,"lmo2639","NP_466162.1",144,"hypothetical protein lmo2639"
"chromosome","NC_003210.1",2713398,2713940,"+",984437,,"lmo2640","NP_466163.1",180,"hypothetical protein lmo2640"
"chromosome","NC_003210.1",2713962,2714942,"+",986303,,"lmo2641","NP_466164.1",326,"heptaprenyl diphosphate synthase subunit II"
"chromosome","NC_003210.1",2715032,2716363,"+",984410,,"lmo2642","NP_466165.1",443,"hypothetical protein lmo2642"
"chromosome","NC_003210.1",2716408,2717394,"-",985362,,"lmo2643","NP_466166.1",328,"hypothetical protein lmo2643"
"chromosome","NC_003210.1",2717422,2718234,"-",986304,,"lmo2644","NP_466167.1",270,"hypothetical protein lmo2644"
"chromosome","NC_003210.1",2718312,2719055,"-",16695806,,"lmo2644a","YP_008475644.1",247,"hypothetical protein lmo2644a"
"chromosome","NC_003210.1",2719056,2719775,"-",985483,,"lmo2646","NP_466168.1",239,"hypothetical protein lmo2646"
"chromosome","NC_003210.1",2719735,2720484,"-",987172,,"lmo2647","NP_466169.1",249,"creatinine amidohydrolase"
"chromosome","NC_003210.1",2720497,2721489,"-",987171,,"lmo2648","NP_466170.1",330,"phosphotriesterase"
"chromosome","NC_003210.1",2721559,2722857,"-",987170,"ulaA","lmo2649","NP_466171.1",432,"PTS system ascorbate transporter subunit IIC"
"chromosome","NC_003210.1",2722884,2723156,"-",987169,,"lmo2650","NP_466172.1",90,"MFS transporter"
"chromosome","NC_003210.1",2723159,2723593,"-",984393,,"lmo2651","NP_466173.1",144,"PTS mannitol transporter subunit IIA"
"chromosome","NC_003210.1",2723786,2725852,"-",985080,,"lmo2652","NP_466174.1",688,"transcriptional antiterminator"
"chromosome","NC_003210.1",2726008,2727195,"-",987166,"tuf","lmo2653","NP_466175.1",395,"elongation factor Tu"
"chromosome","NC_003210.1",2727304,2729391,"-",986619,"fus","lmo2654","NP_466176.1",695,"elongation factor G"
"chromosome","NC_003210.1",2729457,2729927,"-",987165,"rpsG","lmo2655","NP_466177.1",156,"30S ribosomal protein S7"
"chromosome","NC_003210.1",2729958,2730371,"-",987164,"rpsL","lmo2656","NP_466178.1",137,"30S ribosomal protein S12"
"chromosome","NC_003210.1",2730564,2731961,"-",985613,,"lmo2657","NP_466179.1",465,"deoxyguanosinetriphosphate triphosphohydrolase"
"chromosome","NC_003210.1",2731976,2732455,"-",984905,,"lmo2658","NP_466180.1",159,"acyltransferase"
"chromosome","NC_003210.1",2732589,2733233,"-",985991,,"lmo2659","NP_466181.1",214,"ribulose-phosphate 3-epimerase"
"chromosome","NC_003210.1",2733230,2735245,"-",986863,,"lmo2660","NP_466182.1",671,"transketolase"
"chromosome","NC_003210.1",2735279,2735953,"-",984667,,"lmo2661","NP_466183.1",224,"ribulose-5-phosphate 3-epimerase"
"chromosome","NC_003210.1",2735962,2736402,"-",984684,,"lmo2662","NP_466184.1",146,"ribose 5-phosphate epimerase"
"chromosome","NC_003210.1",2736597,2737628,"-",984376,,"lmo2663","NP_466185.1",343,"polyol dehydrogenase"
"chromosome","NC_003210.1",2737630,2738682,"-",987161,,"lmo2664","NP_466186.1",350,"sorbitol dehydrogenase"
"chromosome","NC_003210.1",2738719,2739990,"-",987160,,"lmo2665","NP_466187.1",423,"PTS galacticol transporter subunit IIC"
"chromosome","NC_003210.1",2740052,2740333,"-",987159,,"lmo2666","NP_466188.1",93,"PTS galacticol transporter subunit IIB"
"chromosome","NC_003210.1",2740390,2740854,"-",987158,,"lmo2667","NP_466189.1",154,"PTS galacticol transporter subunit IIA"
